id,title,price,link,image_link,availability,brand,condition,mpn,description
test-123,"Smoke Test Rug",123.45 USD,https://aytekrugs.com/rug/test-123,https://example.com/i.jpg,in stock,Aytek Rugs,new,test-123,"Smoke Test Rug"
10236,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10236,https://drive.usercontent.google.com/download?id=1PeuWfSZTe2Fqtf7N4y1pwghUlqa5dCiw&export=view,in stock,Aytek Rugs,new,10236,"SKU: 10236Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10237,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10237,https://drive.usercontent.google.com/download?id=1ByHo_C5bFxOAIafl1vCnT3DljygUgA8W&export=view,in stock,Aytek Rugs,new,10237,"SKU: 10237Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10238,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10238,https://drive.usercontent.google.com/download?id=1pjc3aHzlb9sRsGzHV5uZPSmTZihG8jAM&export=view,in stock,Aytek Rugs,new,10238,"SKU: 10238Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10239,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10239,https://drive.usercontent.google.com/download?id=1krnVyilmzASrVmDWmF-BCtkVAn_f9dQM&export=view,in stock,Aytek Rugs,new,10239,"SKU: 10239Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10241,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10241,https://drive.usercontent.google.com/download?id=1l-ih8Ty5fkUeyem-SIWCpYjn6CUAot7p&export=view,in stock,Aytek Rugs,new,10241,"SKU: 10241Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10242,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10242,https://drive.usercontent.google.com/download?id=1pTT0oQTtEL85xMJBclN8S3nsLxQLAoPf&export=view,in stock,Aytek Rugs,new,10242,"SKU: 10242Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10243,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10243,https://drive.usercontent.google.com/download?id=1wUUyq3Uo_TE3nmTcIArA2kR1lUjBBV3B&export=view,in stock,Aytek Rugs,new,10243,"SKU: 10243Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10245,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10245,https://drive.usercontent.google.com/download?id=1DpDf-DVJlDVUkNPyJ3qva-mjY5rlY0cI&export=view,in stock,Aytek Rugs,new,10245,"SKU: 10245Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10246,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10246,https://drive.usercontent.google.com/download?id=1DL9AhN5owSoRGwB4o2o_DgDwxVxGS_Vu&export=view,in stock,Aytek Rugs,new,10246,"SKU: 10246Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10247,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10247,https://drive.usercontent.google.com/download?id=1FCVKXR2lhcAPHhL8QyYCF9ZEC1HMsdXQ&export=view,in stock,Aytek Rugs,new,10247,"SKU: 10247Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10248,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10248,https://drive.usercontent.google.com/download?id=17KfhDUFtrQe92E49z7jBPMu97ZkmSejD&export=view,in stock,Aytek Rugs,new,10248,"SKU: 10248Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10249,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10249,https://drive.usercontent.google.com/download?id=18iu71o4_nvu_PtuDyQCBXKhwnU05ng8i&export=view,in stock,Aytek Rugs,new,10249,"SKU: 10249Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10250,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10250,https://drive.usercontent.google.com/download?id=1PnRMJf3UXPbDuCbAdXsS57oz5Es7JHVq&export=view,in stock,Aytek Rugs,new,10250,"SKU: 10250Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10251,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10251,https://drive.usercontent.google.com/download?id=1L531js-C0IBr4EqkNrrJKfkmUrhTRlqq&export=view,in stock,Aytek Rugs,new,10251,"SKU: 10251Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10252,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10252,https://drive.usercontent.google.com/download?id=14Rlvb1K0KqUpgPhEs-yO9zvYBPcgrmU2&export=view,in stock,Aytek Rugs,new,10252,"SKU: 10252Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10253,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10253,https://drive.usercontent.google.com/download?id=1dISqXHcs8jWHLX2V-y_9yRigVbwqrsf_&export=view,in stock,Aytek Rugs,new,10253,"SKU: 10253Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10254,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10254,https://drive.usercontent.google.com/download?id=1hYDgSWr5yxFY_6vYXT6TSULRXHf8zYeu&export=view,in stock,Aytek Rugs,new,10254,"SKU: 10254Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10255,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10255,https://drive.usercontent.google.com/download?id=1i6v01DuQe0_jU0exZItraBPFoQkoYJYh&export=view,in stock,Aytek Rugs,new,10255,"SKU: 10255Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10257,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10257,https://drive.usercontent.google.com/download?id=1HkdBW1FrFdirppu_UI-_XCkvY6ktWDSz&export=view,in stock,Aytek Rugs,new,10257,"SKU: 10257Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10258,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10258,https://drive.usercontent.google.com/download?id=1E9pCqXix7ECJeb8XhxFtidfbIiS7qi1X&export=view,in stock,Aytek Rugs,new,10258,"SKU: 10258Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10259,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10259,https://drive.usercontent.google.com/download?id=1ZubifOciWq8WAAX0aQ4lQ55cEXAIuyZW&export=view,in stock,Aytek Rugs,new,10259,"SKU: 10259Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10260,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10260,https://drive.usercontent.google.com/download?id=11mXZ6yBPEjdYCB8NYSnDIju2NhVDdItc&export=view,in stock,Aytek Rugs,new,10260,"SKU: 10260Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10261,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10261,https://drive.usercontent.google.com/download?id=1BbfhekuW5nn1NykPBjJ6KFyCSRkINdtw&export=view,in stock,Aytek Rugs,new,10261,"SKU: 10261Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10262,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10262,https://drive.usercontent.google.com/download?id=10po1iLTN7H88Qbq5yUskUIR9vdotMT_k&export=view,in stock,Aytek Rugs,new,10262,"SKU: 10262Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10263,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10263,https://drive.usercontent.google.com/download?id=1YItBgHgEB4d1pYBRtRCmpoFY3zNIY2QF&export=view,in stock,Aytek Rugs,new,10263,"SKU: 10263Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10265,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10265,https://drive.usercontent.google.com/download?id=1ZuGqcgGB8YEZyaagHlD8pObtweqjwBVH&export=view,in stock,Aytek Rugs,new,10265,"SKU: 10265Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10269,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10269,https://drive.usercontent.google.com/download?id=16Y7kZO2vQkkz2fEMeIr510KhFDv3-6Bs&export=view,in stock,Aytek Rugs,new,10269,"SKU: 10269Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10267,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10267,https://drive.usercontent.google.com/download?id=1cUaeQts8W20E7wlWsvz5apsa_lmHKz1v&export=view,in stock,Aytek Rugs,new,10267,"SKU: 10267Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10270,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10270,https://drive.usercontent.google.com/download?id=1W_Xxlbaf0AGbdSC2X-13eLZhPXkemkrH&export=view,in stock,Aytek Rugs,new,10270,"SKU: 10270Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10271,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10271,https://drive.usercontent.google.com/download?id=1v7RWWMeF0u2cerwJD0UqgojikZBLYbkM&export=view,in stock,Aytek Rugs,new,10271,"SKU: 10271Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10274,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10274,https://drive.usercontent.google.com/download?id=11ZZOtfAzR0kj15oElglD9z2-HZFys1oi&export=view,in stock,Aytek Rugs,new,10274,"SKU: 10274Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10281,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10281,https://drive.usercontent.google.com/download?id=1zE-d8B1FGzqKnGt04hziWGa2njH1gIA2&export=view,in stock,Aytek Rugs,new,10281,"SKU: 10281Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10280,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10280,https://drive.usercontent.google.com/download?id=1X9asB6mveaKOl8uTh_8zqLdGcLq6A95X&export=view,in stock,Aytek Rugs,new,10280,"SKU: 10280Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10278,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10278,https://drive.usercontent.google.com/download?id=1CT0ln-ZRArEPyCex6bH8sm57Yj6pCL-W&export=view,in stock,Aytek Rugs,new,10278,"SKU: 10278Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10277,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10277,https://drive.usercontent.google.com/download?id=1Dx6Sbh06kbF0RreQC231sxNThosqV6_2&export=view,in stock,Aytek Rugs,new,10277,"SKU: 10277Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10276,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10276,https://drive.usercontent.google.com/download?id=1OiOcnh-A14q98BwcUnW0QPmiXHbGRhDu&export=view,in stock,Aytek Rugs,new,10276,"SKU: 10276Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10273,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10273,https://drive.usercontent.google.com/download?id=1Drt43HNQGOg9y1ErUBSR8769Am0qWzmh&export=view,in stock,Aytek Rugs,new,10273,"SKU: 10273Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10283,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10283,https://drive.usercontent.google.com/download?id=1qnBvxgFOUlRHRKCEIjHxaEQ8n8LdyO_X&export=view,in stock,Aytek Rugs,new,10283,"SKU: 10283Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10284,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10284,https://drive.usercontent.google.com/download?id=1ReoIBjCMSGGbQk0oK8D5lrielBn7YNGw&export=view,in stock,Aytek Rugs,new,10284,"SKU: 10284Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10285,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10285,https://drive.usercontent.google.com/download?id=1yW2cj1lWalnPldzDhT78OLHLdtk1logL&export=view,in stock,Aytek Rugs,new,10285,"SKU: 10285Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10286,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10286,https://drive.usercontent.google.com/download?id=1OEdiu7CbhKDpNzZbV9-6E2WvMWOyvlSR&export=view,in stock,Aytek Rugs,new,10286,"SKU: 10286Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10288,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10288,https://drive.usercontent.google.com/download?id=1eSMtu9vvpIV6fnkLHEaVKtGVZ7TbiT-S&export=view,in stock,Aytek Rugs,new,10288,"SKU: 10288Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10290,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10290,https://drive.usercontent.google.com/download?id=1xzD_F2opc2CGOIBmAfl9YjlF-A6V07J9&export=view,in stock,Aytek Rugs,new,10290,"SKU: 10290Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10291,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10291,https://drive.usercontent.google.com/download?id=1FWWVrPuR0VP6JoqzcjtS4CfTAma9suiv&export=view,in stock,Aytek Rugs,new,10291,"SKU: 10291Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10292,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10292,https://drive.usercontent.google.com/download?id=1OIndZfwzwfPsFzXURsnncV4rfCE4aVhn&export=view,in stock,Aytek Rugs,new,10292,"SKU: 10292Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10299,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10299,https://drive.usercontent.google.com/download?id=1ja1gm-7RYx2dl2u-RdmglOMWZIp-g79d&export=view,in stock,Aytek Rugs,new,10299,"SKU: 10299Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10298,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10298,https://drive.usercontent.google.com/download?id=18CsCo14ACLZ_RAoGj1U_5ViGbp2YwSGt&export=view,in stock,Aytek Rugs,new,10298,"SKU: 10298Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10306,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10306,https://drive.usercontent.google.com/download?id=1Ni5fvnTeB7F6f8FXm5WcWzbFXs0GDcMB&export=view,in stock,Aytek Rugs,new,10306,"SKU: 10306Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10301,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10301,https://drive.usercontent.google.com/download?id=1rJi8V2ujsJ1W0txegb9-1p-w1dARGPin&export=view,in stock,Aytek Rugs,new,10301,"SKU: 10301Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10295,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10295,https://drive.usercontent.google.com/download?id=1_xOHb-Wq8B5dkPXVRhWUDSP1HMpxauzV&export=view,in stock,Aytek Rugs,new,10295,"SKU: 10295Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10303,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10303,https://drive.usercontent.google.com/download?id=1v7LO6qCvyynv7UyHZLJW6JuXg0FohVJA&export=view,in stock,Aytek Rugs,new,10303,"SKU: 10303Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10305,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10305,https://drive.usercontent.google.com/download?id=1knrX_fVltlZOUbFWNoKqOPDfG9FVNlB7&export=view,in stock,Aytek Rugs,new,10305,"SKU: 10305Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10302,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10302,https://drive.usercontent.google.com/download?id=1ZCayhhZlqGIoiCXcIQSS6T39IYMkJAnZ&export=view,in stock,Aytek Rugs,new,10302,"SKU: 10302Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10294,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10294,https://drive.usercontent.google.com/download?id=15CvDZQQUo9khXXJee6Zj1vr6SWJAtx49&export=view,in stock,Aytek Rugs,new,10294,"SKU: 10294Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10307,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10307,https://drive.usercontent.google.com/download?id=19Dg0lXrENa2MuZMan6fEufbLQ7QG6UhR&export=view,in stock,Aytek Rugs,new,10307,"SKU: 10307Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
